Laban Ayran Kababji (Kababji Special) لبن عيران كبابجي,17,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Soft Drinks مشروبات غازية,7.50,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Orange Juice عصير برتقال طازج,21,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Lemonade ليموناضة طازجة,17,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Pineapple Juice عصير أناناس طازج,21,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Watermelon Juice عصير بطيخطازج,21,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Mango Juice عصير منغا  طازج,21,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Fresh Carrot Juice عصير جزر طازج,21,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Water (Large) مياه معدنية  كبيرة,9.50,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Water  (Small) مياه معدنية صغيرة,6.50,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Perrier,13.75,Kababji Grill - Al Maryah,https://deliveroo.ae/menu/abu-dhabi/al-maryah-island/kababji-grill-al-maryah?day=today&time=ASAP,Deliveroo
Wing Street (Bone - In),16,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Wing Street (Bone - Out),14,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Buffalo Chicken Wings,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Trio Platter,27.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Potato Wedges,8.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
BBQ Chicken Spin Rolls,14,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Sticks,17,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Bread Sticks,8.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Salad Bar,0,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Cheesy Pops,10.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mozzarella Sticks,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Garlic Bread,5.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Supreme Garlic Bread,7.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Super Supreme Garlic Bread,8.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Margherita (Small),20,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Margherita (Medium) ,30.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Margherita (Large) ,43.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Fajita ,22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Super Supreme (Hut Favorite),22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Very Veggie (Hut Favorite),22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Hot Stuff,22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Grilled Cheeky Chicken,23,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken BBQ,22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Tropical Hawaiian,22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Shawerma,22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Pepperoni (Hut Favorite),22,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Fajita ,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Super Supreme (Hut Favorite),35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Very Veggie (Hut Favorite),35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Hot Stuff,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Grilled Cheeky Chicken,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken BBQ,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Tropical Hawaiian,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Shawerma,35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Pepperoni (Hut Favorite),35,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Fajita ,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Super Supreme (Hut Favorite),48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Very Veggie (Hut Favorite),48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Hot Stuff,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Grilled Cheeky Chicken,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken BBQ,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Tropical Hawaiian,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Shawerma,48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Pepperoni (Hut Favorite),48.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Supreme,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mediterranean Shrimp Lovers,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Carnivore,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Seafood Lovers,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Ultimate Cheese ,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Meaty BBQ,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Spicy Chicken Ranch ,24.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Supreme,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mediterranean Shrimp Lovers,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Carnivore,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Seafood Lovers,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Ultimate Cheese,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Meaty BBQ,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Spicy Chicken Ranch,38,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Supreme,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mediterranean Shrimp Lovers,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Carnivore,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Seafood Lovers,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Ultimate Cheese,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Meaty BBQ,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Spicy Chicken Ranch,52.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Meal for Two,57,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
All in One Meal,59,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Family Meal,79,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Party Meal,100,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Small,20,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Medium,30.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Large,43.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Foot Long Lasagna,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chicken Baked Pasta,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Meaty Fusilli,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Penne Chicken Alfredo,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Baked Pasta Meal,25,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Pasta Meal,25,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Pizza Meal,25,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
The Ultimate Hershey's Chocolate Chip Cookie,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Chocolate Cake,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Cheese Cake,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Red Velvet ,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Double Chocolate Hershey's Cookie,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
*NEW* Chocomania ,15,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Hershey Cookie,19,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Classic Mojito,15,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Pineapple Mojito,15,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Blue Breeze Mojito,15,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Very Berry Mojito,15,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Pepsi,9,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Diet Pepsi,9,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mirinda,9,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
7Up,9,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Mountain Dew,9,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Orange Juice,12,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Water,4.50,Pizza Hut,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/pizza-hut-abn?day=today&time=ASAP,Deliveroo
Crispy Chicken Charger ,45,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Fuel Basic,34,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
American Muscle,36,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
CNCheese,36,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Mushroom Meltdown,37,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Hot Rod,38,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
BBQ Roadster,40,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
BF Monster,42,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Chick Basic,35,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Chook Royale,37,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Backfire,39,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Burnout,38,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Firebird,38,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
V Dub Vege,34,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
V Twin Vege,34,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Aioli Punnet,2.50,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Relish Yoghurt Punnet,2.50,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Lemon Aioli Punnet,2.50,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Spud Fries,16,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Smash Brown,16,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Onion Rings,16,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Sweet Potato Fries,19,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Chicken Fenders (4pcs),27,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Chicken Fenders (6pcs),36,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Motobites,27,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Coke 500ml,11,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Sprite 500ml,11,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Coke Light 500ml,11,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Fanta 500ml,11,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Coke Zero 500ml,11,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Arwa Still Water ,6,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
San Pelligrino Sparkling Water ,9,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Charitea Organic Black Iced Tea,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Charitea Organic Mate Iced Tea,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Charitea Organic Red Iced Tea,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Charitea Organic Green Iced Tea,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Lemonaid Blood Orange,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Lemonaid Passion Fruit,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Lemonaid Lime,18,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Ice Cream,15,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Cheeseburger,24,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
Chicken Burger,24,Burger Fuel,https://deliveroo.ae/menu/dubai/al-maryah-island/burger-fuel-the-galleria?day=today&time=ASAP,Deliveroo
All-American Slam®,44,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Lumberjack Slam®,48,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Moons Over My Hammy®,42,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Chicken & Waffles,58,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Salted Caramel & Banana Cream Pancake Breakfast,44,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Crazy Spicy Skillet,53,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Cali Avocado Skillet,43,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Double Cheeseburger,55,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
All-American Slam®,44,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Fit Slam®,45,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Belgian Waffle Slam®,38,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
French Toast Slam®,38,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Original Grand Slam®,40,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Lumberjack Slam®,48,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Philly Cheesesteak Omelette,52,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Turkey Ham & Cheese Omelette,44,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Loaded Veggie Omelette,41,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Chicken Lover’s Omelette,47,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Ultimate Omelette®,48,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
The Grand Slamwich®,44,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Moons Over My Hammy®,42,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Chicken Strips,42,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Pancake Puppies®,17,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
Chicken & Waffles,58,Denny's ,https://deliveroo.ae/menu/abu-dhabi/al-zahiyah/dennys-abu-dhabi-mall?day=today&time=ASAP,Deliveroo
